"","group_id","word","n","total","tf","idf","tf_idf"
"8868",69,"its",2,459,0.00435729847494553,0.730188452240294,0.00318164902936947
"8869",69,"length",2,459,0.00435729847494553,0.916290731874155,0.00399255220860198
"8870",69,"me",2,459,0.00435729847494553,0.16788087263916,0.000731507070323139
"8871",69,"mean",2,459,0.00435729847494553,1.03691871966277,0.00451816435582906
"8872",69,"n",2,459,0.00435729847494553,0.962810747509048,0.00419525380178234
"8873",69,"not",2,459,0.00435729847494553,0.16788087263916,0.000731507070323139
"8874",69,"number",2,459,0.00435729847494553,0.2578291093021,0.00112343838475861
"8875",69,"odd",2,459,0.00435729847494553,0.606135803570315,0.00264111461250682
"8876",69,"of",2,459,0.00435729847494553,0.0755075525081451,0.00032900894339061
"8877",69,"oh",2,459,0.00435729847494553,0.382992252256106,0.00166881155667148
"8878",69,"okay",2,459,0.00435729847494553,0.622942921886697,0.00271434824351502
"8879",69,"out",2,459,0.00435729847494553,0.49578774640145,0.00216029519129172
"8880",69,"select",2,459,0.00435729847494553,1.17411984117625,0.00511599059336059
"8881",69,"slope",2,459,0.00435729847494553,1.03691871966277,0.00451816435582906
"8882",69,"so",2,459,0.00435729847494553,0.0953101798043249,0.00041529490110817
"8883",69,"sounds",2,459,0.00435729847494553,0.49578774640145,0.00216029519129172
"8884",69,"too",2,459,0.00435729847494553,0.331032513325395,0.00144240746547013
"8885",69,"which",2,459,0.00435729847494553,0.49578774640145,0.00216029519129172
"8886",69,"will",2,459,0.00435729847494553,0.48097266061631,0.00209574144059394
"8887",69,"would",2,459,0.00435729847494553,0.526093095896779,0.00229234464443041
"8888",71,"15",2,261,0.00766283524904215,0.48097266061631,0.00368561425759624
"8889",71,"as",2,261,0.00766283524904215,0.466373861195157,0.00357374606279814
"8890",71,"at",2,261,0.00766283524904215,0.189620859275566,0.00145303340441047
"8891",71,"believe",2,261,0.00766283524904215,1.75604138662598,0.0134562558362144
"8892",71,"choose",2,261,0.00766283524904215,0.730188452240294,0.00559531381027046
"8893",71,"got",2,261,0.00766283524904215,0.22314355131421,0.00170991227060697
"8894",71,"hint",2,261,0.00766283524904215,1.06289420606603,0.00814478318824544
"8895",71,"in",2,261,0.00766283524904215,0.16788087263916,0.00128644346849931
"8896",71,"know",2,261,0.00766283524904215,0.306031211119977,0.00234506675187722
"8897",71,"oh",2,261,0.00766283524904215,0.382992252256106,0.00293480653069813
"8898",71,"ok",2,261,0.00766283524904215,0.125769387289033,0.000963750094168838
"8899",71,"on",2,261,0.00766283524904215,0.115512887121844,0.000885156223155894
"8900",71,"one",2,261,0.00766283524904215,0.0953101798043249,0.000730346205397126
"8901",71,"questions",2,261,0.00766283524904215,1.36827585561721,0.0104848724568369
"8902",71,"says",2,261,0.00766283524904215,1.06289420606603,0.00814478318824544
"8903",71,"seems",2,261,0.00766283524904215,1.17411984117625,0.00899708690556517
"8904",71,"there",2,261,0.00766283524904215,0.318453731118535,0.0024402584760041
"8905",71,"value",2,261,0.00766283524904215,0.382992252256106,0.00293480653069813
"8906",71,"where",2,261,0.00766283524904215,1.33318453580594,0.0102159734544517
"8907",72,"10",2,696,0.0028735632183908,0.211843996060276,0.000608747115115737
"8908",72,"48",2,696,0.0028735632183908,0.730188452240294,0.00209824267885142
"8909",72,"5",2,696,0.0028735632183908,0.0657513775627804,0.000188940740122932
"8910",72,"5250",2,696,0.0028735632183908,2.06142303617716,0.00592362941430218
"8911",72,"67",2,696,0.0028735632183908,2.39789527279837,0.00689050365746658
"8912",72,"7",2,696,0.0028735632183908,0.49578774640145,0.00142467743218808
"8913",72,"algebra",2,696,0.0028735632183908,2.30258509299405,0.00661662383044266
"8914",72,"am",2,696,0.0028735632183908,0.573345980747325,0.00164754592168771
"8915",72,"an",2,696,0.0028735632183908,0.78845736036427,0.00226568207001227
"8916",72,"asks",2,696,0.0028735632183908,3.31418600467253,0.00952352300193255
"8917",72,"brother's",2,696,0.0028735632183908,4.00733318523247,0.0115153252449209
"8918",72,"can",2,696,0.0028735632183908,0.356674943938732,0.00102492799982394
"8919",72,"deal",2,696,0.0028735632183908,4.00733318523247,0.0115153252449209
"8920",72,"did",2,696,0.0028735632183908,0.396415272588246,0.00113912434651795
"8921",72,"don't",2,696,0.0028735632183908,0.410020924644025,0.00117822104782766
"8922",72,"dont",2,696,0.0028735632183908,1.20397280432594,0.00345969196645384
"8923",72,"down",2,696,0.0028735632183908,1.75604138662598,0.00504609593858039
"8924",72,"equation",2,696,0.0028735632183908,1.26649316130727,0.00363934816467606
"8925",72,"even",2,696,0.0028735632183908,0.396415272588246,0.00113912434651795
"8926",72,"forgot",2,696,0.0028735632183908,2.30258509299405,0.00661662383044266
"8927",72,"graph",2,696,0.0028735632183908,1.145132304303,0.00329061006983621
"8928",72,"had",2,696,0.0028735632183908,0.962810747509048,0.00276669755031336
"8929",72,"has",2,696,0.0028735632183908,0.939280250098854,0.00269908117844498
"8930",72,"height",2,696,0.0028735632183908,1.8672670217362,0.00536570983257529
"8931",72,"if",2,696,0.0028735632183908,0.269663566949103,0.000774895307325007
"8932",72,"just",2,696,0.0028735632183908,0.189620859275566,0.000544887526653926
"8933",72,"knew",2,696,0.0028735632183908,2.90872089656436,0.00835839338093207
"8934",72,"make",2,696,0.0028735632183908,0.962810747509048,0.00276669755031336
"8935",72,"moment",2,696,0.0028735632183908,3.60186807712431,0.0103501956239204
"8936",72,"next",2,696,0.0028735632183908,0.189620859275566,0.000544887526653926
"8937",72,"no",2,696,0.0028735632183908,0.189620859275566,0.000544887526653926
"8938",72,"now",2,696,0.0028735632183908,0.410020924644025,0.00117822104782766
"8939",72,"omg",2,696,0.0028735632183908,2.90872089656436,0.00835839338093207
"8940",72,"out",2,696,0.0028735632183908,0.49578774640145,0.00142467743218808
"8941",72,"see",2,696,0.0028735632183908,0.541597282432744,0.00155631402997915
"8942",72,"slope",2,696,0.0028735632183908,1.03691871966277,0.00297965149328382
"8943",72,"sold",2,696,0.0028735632183908,1.145132304303,0.00329061006983621
"8944",72,"square",2,696,0.0028735632183908,1.06289420606603,0.00305429369559204
"8945",72,"take",2,696,0.0028735632183908,1.08956245314819,0.0031309265895063
"8946",72,"than",2,696,0.0028735632183908,0.78845736036427,0.00226568207001227
"8947",72,"that's",2,696,0.0028735632183908,0.49578774640145,0.00142467743218808
"8948",72,"thats",2,696,0.0028735632183908,1.145132304303,0.00329061006983621
"8949",72,"thinking",2,696,0.0028735632183908,1.17411984117625,0.00337390758958694
"8950",72,"time",2,696,0.0028735632183908,0.871838969303321,0.00250528439454977
"8951",72,"trick",2,696,0.0028735632183908,3.31418600467253,0.00952352300193255
"8952",72,"trying",2,696,0.0028735632183908,1.44238382777093,0.00414478111428429
"8953",72,"way",2,696,0.0028735632183908,1.40464349978809,0.00403633189594278
"8954",72,"will",2,696,0.0028735632183908,0.48097266061631,0.00138210534659859
"8955",72,"work",2,696,0.0028735632183908,0.986908299088109,0.00283594338818422
"8956",72,"y",2,696,0.0028735632183908,0.451985123743057,0.00129880782684787
"8957",72,"yeah",2,696,0.0028735632183908,0.49578774640145,0.00142467743218808
"8958",72,"yes",2,696,0.0028735632183908,0.234572247137833,0.000674058181430553
"8959",72,"you're",2,696,0.0028735632183908,0.962810747509048,0.00276669755031336
"8960",73,"160",2,675,0.00296296296296296,4.70048036579242,0.0139273492319775
"8961",73,"175",2,675,0.00296296296296296,1.81010860789625,0.00536328476413704
"8962",73,"20",2,675,0.00296296296296296,0.675128675057267,0.00200038125942894
"8963",73,"22.6",2,675,0.00296296296296296,4.70048036579242,0.0139273492319775
"8964",73,"30",2,675,0.00296296296296296,0.916290731874155,0.00271493550184935
"8965",73,"36251",2,675,0.00296296296296296,2.90872089656436,0.00861843228611663
"8966",73,"50",2,675,0.00296296296296296,0.451985123743057,0.00133921518146091
"8967",73,"68",2,675,0.00296296296296296,1.52242653544447,0.00451089343835399
"8968",73,"about",2,675,0.00296296296296296,0.451985123743057,0.00133921518146091
"8969",73,"at",2,675,0.00296296296296296,0.189620859275566,0.000561839583038714
"8970",73,"be",2,675,0.00296296296296296,0.189620859275566,0.000561839583038714
"8971",73,"because",2,675,0.00296296296296296,0.916290731874155,0.00271493550184935
"8972",73,"boxes",2,675,0.00296296296296296,0.916290731874155,0.00271493550184935
"8973",73,"class",2,675,0.00296296296296296,0.749236647210989,0.00221996043618071
"8974",73,"degrees",2,675,0.00296296296296296,0.850332764082358,0.00251950448616995
"8975",73,"divide",2,675,0.00296296296296296,1.81010860789625,0.00536328476413704
"8976",73,"dunno",2,675,0.00296296296296296,2.7545702167371,0.0081616895310729
"8977",73,"feet",2,675,0.00296296296296296,1.29928298413026,0.00384972736038596
"8978",73,"go",2,675,0.00296296296296296,0.369747025506085,0.00109554674224025
"8979",73,"it's",2,675,0.00296296296296296,0.48097266061631,0.00142510417960388
"8980",73,"its",2,675,0.00296296296296296,0.730188452240294,0.00216352133997124
"8981",73,"makes",2,675,0.00296296296296296,1.40464349978809,0.00416190666603878
"8982",73,"more",2,675,0.00296296296296296,0.939280250098854,0.00278305259288549
"8983",73,"move",2,675,0.00296296296296296,1.03691871966277,0.00307235176196376
"8984",73,"n21",2,675,0.00296296296296296,1.145132304303,0.00339298460534223
"8985",73,"n22",2,675,0.00296296296296296,2.13553100833088,0.00632749928394335
"8986",73,"new",2,675,0.00296296296296296,2.30258509299405,0.00682247434961199
"8987",73,"next",2,675,0.00296296296296296,0.189620859275566,0.000561839583038714
"8988",73,"only",2,675,0.00296296296296296,0.606135803570315,0.00179595793650464
"8989",73,"put",2,675,0.00296296296296296,0.526093095896779,0.00155879435821268
"8990",73,"sure",2,675,0.00296296296296296,0.382992252256106,0.00113479185853661
"8991",73,"than",2,675,0.00296296296296296,0.78845736036427,0.00233616995663487
"8992",73,"thinking",2,675,0.00296296296296296,1.17411984117625,0.0034788736034852
"8993",73,"though",2,675,0.00296296296296296,1.48160454092422,0.00438993938051619
"8994",73,"totally",2,675,0.00296296296296296,2.5032557884562,0.00741705418801836
"8995",73,"wait",2,675,0.00296296296296296,0.541597282432744,0.00160473268868961
"8996",73,"we",2,675,0.00296296296296296,0.125769387289033,0.000372650036411951
"8997",73,"which",2,675,0.00296296296296296,0.49578774640145,0.00146900073007837
"8998",73,"with",2,675,0.00296296296296296,0.178691788743376,0.000529457151832225
"8999",73,"works",2,675,0.00296296296296296,1.23474446299269,0.00365850211257093
"9000",73,"yes",2,675,0.00296296296296296,0.234572247137833,0.000695028880408393
"9001",73,"your",2,675,0.00296296296296296,0.343771539102825,0.00101858233808244
"9002",74,"10",2,272,0.00735294117647059,0.211843996060276,0.00155767644161968
"9003",74,"125",2,272,0.00735294117647059,2.39789527279837,0.0176315828882233
"9004",74,"16",2,272,0.00735294117647059,0.293761118528163,0.00216000822447179
"9005",74,"76.77",2,272,0.00735294117647059,2.90872089656436,0.0213876536512085
"9006",74,"8",2,272,0.00735294117647059,0.331032513325395,0.00243406259798084
"9007",74,"9",2,272,0.00735294117647059,0.466373861195157,0.00342921956761145
"9008",74,"ef",2,272,0.00735294117647059,2.30258509299405,0.0169307727426033
"9009",74,"here",2,272,0.00735294117647059,0.640037355245997,0.00470615702386762
"9010",74,"hi",2,272,0.00735294117647059,0.48097266061631,0.00353656368100228
"9011",74,"it's",2,272,0.00735294117647059,0.48097266061631,0.00353656368100228
"9012",74,"mine",2,272,0.00735294117647059,0.730188452240294,0.00536903273706099
"9013",74,"n",2,272,0.00735294117647059,0.962810747509048,0.00707949079050771
"9014",74,"ok",2,272,0.00735294117647059,0.125769387289033,0.00092477490653701
"9015",74,"sequence",2,272,0.00735294117647059,2.5032557884562,0.0184062925621779
"9016",74,"sorry",2,272,0.00735294117647059,0.410020924644025,0.0030148597400296
"9017",74,"this",2,272,0.00735294117647059,0.157185583522412,0.0011557763494295
"9018",74,"to",2,272,0.00735294117647059,0.0370412716803491,0.000272362291767273
"9019",74,"whats",2,272,0.00735294117647059,2.5032557884562,0.0184062925621779
"9020",74,"will",2,272,0.00735294117647059,0.48097266061631,0.00353656368100228
"9021",74,"with",2,272,0.00735294117647059,0.178691788743376,0.00131391021134835
"9022",74,"y",2,272,0.00735294117647059,0.451985123743057,0.00332342002752248
"9023",74,"you",2,272,0.00735294117647059,0.0276515313305099,0.000203320083312573
"9024",76,"10",2,550,0.00363636363636364,0.211843996060276,0.00077034180385555
"9025",76,"12",2,550,0.00363636363636364,0.369747025506085,0.00134453463820395
"9026",76,"200",2,550,0.00363636363636364,1.33318453580594,0.00484794376656706
"9027",76,"22",2,550,0.00363636363636364,2.39789527279837,0.00871961917381226
"9028",76,"30",2,550,0.00363636363636364,0.916290731874155,0.0033319662977242
"9029",76,"40",2,550,0.00363636363636364,0.246133069538909,0.000895029343777849
"9030",76,"50",2,550,0.00363636363636364,0.451985123743057,0.00164358226815657
"9031",76,"7",2,550,0.00363636363636364,0.49578774640145,0.00180286453236891
"9032",76,"already",2,550,0.00363636363636364,1.36827585561721,0.00497554856588077
"9033",76,"angle",2,550,0.00363636363636364,1.52242653544447,0.00553609649252535
"9034",76,"at",2,550,0.00363636363636364,0.189620859275566,0.000689530397365695
"9035",76,"back",2,550,0.00363636363636364,1.33318453580594,0.00484794376656706
"9036",76,"bc",2,550,0.00363636363636364,1.81010860789625,0.00658221311962273
"9037",76,"been",2,550,0.00363636363636364,1.03691871966277,0.00377061352604644
"9038",76,"both",2,550,0.00363636363636364,0.622942921886697,0.0022652469886789
"9039",76,"can",2,550,0.00363636363636364,0.356674943938732,0.00129699979614085
"9040",76,"clue",2,550,0.00363636363636364,0.962810747509048,0.00350112999094199
"9041",76,"final",2,550,0.00363636363636364,3.09104245335832,0.0112401543758484
"9042",76,"first",2,550,0.00363636363636364,0.557345639400884,0.00202671141600321
"9043",76,"got",2,550,0.00363636363636364,0.22314355131421,0.000811431095688036
"9044",76,"how",2,550,0.00363636363636364,0.22314355131421,0.000811431095688036
"9045",76,"idea",2,550,0.00363636363636364,0.526093095896779,0.00191306580326102
"9046",76,"ill",2,550,0.00363636363636364,1.36827585561721,0.00497554856588077
"9047",76,"it's",2,550,0.00363636363636364,0.48097266061631,0.00174899149315022
"9048",76,"ive",2,550,0.00363636363636364,3.31418600467253,0.0120515854715365
"9049",76,"jeeze",2,550,0.00363636363636364,4.70048036579242,0.0170926558756088
"9050",76,"just",2,550,0.00363636363636364,0.189620859275566,0.000689530397365695
"9051",76,"left",2,550,0.00363636363636364,1.44238382777093,0.00524503210098522
"9052",76,"me",2,550,0.00363636363636364,0.16788087263916,0.000610475900506038
"9053",76,"move",2,550,0.00363636363636364,1.03691871966277,0.00377061352604644
"9054",76,"need",2,550,0.00363636363636364,0.466373861195157,0.00169590494980057
"9055",76,"of",2,550,0.00363636363636364,0.0755075525081451,0.000274572918211437
"9056",76,"only",2,550,0.00363636363636364,0.606135803570315,0.00220413019480115
"9057",76,"pick",2,550,0.00363636363636364,0.749236647210989,0.00272449689894905
"9058",76,"question",2,550,0.00363636363636364,0.189620859275566,0.000689530397365695
"9059",76,"sample",2,550,0.00363636363636364,1.11696142733631,0.00406167791758657
"9060",76,"see",2,550,0.00363636363636364,0.541597282432744,0.0019694446633918
"9061",76,"sorry",2,550,0.00363636363636364,0.410020924644025,0.00149098518052373
"9062",76,"that's",2,550,0.00363636363636364,0.49578774640145,0.00180286453236891
"9063",76,"there",2,550,0.00363636363636364,0.318453731118535,0.00115801356770376
"9064",76,"time",2,550,0.00363636363636364,0.871838969303321,0.00317032352473935
"9065",76,"were",2,550,0.00363636363636364,0.850332764082358,0.00309211914211766
"9066",76,"x",2,550,0.00363636363636364,0.16788087263916,0.000610475900506038
"9067",80,"0",2,2314,0.000864304235090752,0.893817876022097,0.000772530575645719
"9068",80,"1.5",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9069",80,"10",2,2314,0.000864304235090752,0.211843996060276,0.000183097662973445
"9070",80,"1000",2,2314,0.000864304235090752,1.52242653544447,0.0013158397021992
"9071",80,"15",2,2314,0.000864304235090752,0.48097266061631,0.000415706707533543
"9072",80,"20",2,2314,0.000864304235090752,0.675128675057267,0.000583516573083204
"9073",80,"33",2,2314,0.000864304235090752,0.986908299088109,0.000852989022548063
"9074",80,"48",2,2314,0.000864304235090752,0.730188452240294,0.000631104971685648
"9075",80,"4ths",2,2314,0.000864304235090752,4.70048036579242,0.00406264508711531
"9076",80,"50",2,2314,0.000864304235090752,0.451985123743057,0.000390652656649142
"9077",80,"5250",2,2314,0.000864304235090752,2.06142303617716,0.00178169666048155
"9078",80,"65",2,2314,0.000864304235090752,2.13553100833088,0.001845748494668
"9079",80,"68",2,2314,0.000864304235090752,1.52242653544447,0.0013158397021992
"9080",80,"6x6",2,2314,0.000864304235090752,3.09104245335832,0.0026716010832829
"9081",80,"71",2,2314,0.000864304235090752,0.871838969303321,0.000753534113486017
"9082",80,"74",2,2314,0.000864304235090752,1.44238382777093,0.00124665845096883
"9083",80,"990",2,2314,0.000864304235090752,0.939280250098854,0.00081182389809754
"9084",80,"angle",2,2314,0.000864304235090752,1.52242653544447,0.0013158397021992
"9085",80,"another",2,2314,0.000864304235090752,1.70474809223843,0.00147342099588455
"9086",80,"anyway",2,2314,0.000864304235090752,1.99243016469021,0.00172206582946431
"9087",80,"apparently",2,2314,0.000864304235090752,4.00733318523247,0.00346355504341614
"9088",80,"area",2,2314,0.000864304235090752,1.99243016469021,0.00172206582946431
"9089",80,"as",2,2314,0.000864304235090752,0.466373861195157,0.000403088903366601
"9090",80,"awesome",2,2314,0.000864304235090752,1.99243016469021,0.00172206582946431
"9091",80,"back",2,2314,0.000864304235090752,1.33318453580594,0.00115227704045457
"9092",80,"begin",2,2314,0.000864304235090752,2.7545702167371,0.00238078670418073
"9093",80,"being",2,2314,0.000864304235090752,2.06142303617716,0.00178169666048155
"9094",80,"between",2,2314,0.000864304235090752,1.26649316130727,0.00109463540303135
"9095",80,"brown",2,2314,0.000864304235090752,1.75604138662598,0.00151775400745547
"9096",80,"can't",2,2314,0.000864304235090752,1.29928298413026,0.00112297578576513
"9097",80,"care",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9098",80,"cookies",2,2314,0.000864304235090752,1.44238382777093,0.00124665845096883
"9099",80,"cool",2,2314,0.000864304235090752,1.17411984117625,0.00101479675123272
"9100",80,"d",2,2314,0.000864304235090752,1.03691871966277,0.000896213240849412
"9101",80,"dear",2,2314,0.000864304235090752,2.7545702167371,0.00238078670418073
"9102",80,"didn't",2,2314,0.000864304235090752,1.6094379124341,0.00139104400383241
"9103",80,"divide",2,2314,0.000864304235090752,1.81010860789625,0.00156448453577896
"9104",80,"division",2,2314,0.000864304235090752,3.60186807712431,0.00311310983329672
"9105",80,"does",2,2314,0.000864304235090752,0.986908299088109,0.000852989022548063
"9106",80,"doing",2,2314,0.000864304235090752,1.23474446299269,0.00106719486861944
"9107",80,"dot",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9108",80,"elm",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9109",80,"enough",2,2314,0.000864304235090752,1.70474809223843,0.00147342099588455
"9110",80,"entire",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9111",80,"equal",2,2314,0.000864304235090752,1.65595792806899,0.00143125145036214
"9112",80,"except",2,2314,0.000864304235090752,3.31418600467253,0.00286446499971696
"9113",80,"find",2,2314,0.000864304235090752,1.17411984117625,0.00101479675123272
"9114",80,"five",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9115",80,"forgot",2,2314,0.000864304235090752,2.30258509299405,0.00199013404753159
"9116",80,"getting",2,2314,0.000864304235090752,1.23474446299269,0.00106719486861944
"9117",80,"gives",2,2314,0.000864304235090752,2.7545702167371,0.00238078670418073
"9118",80,"guessing",2,2314,0.000864304235090752,1.23474446299269,0.00106719486861944
"9119",80,"half",2,2314,0.000864304235090752,1.48160454092422,0.00128055707945049
"9120",80,"hate",2,2314,0.000864304235090752,2.21557371600442,0.00191492974589837
"9121",80,"head",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9122",80,"high",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9123",80,"horizontal",2,2314,0.000864304235090752,3.60186807712431,0.00311310983329672
"9124",80,"hurts",2,2314,0.000864304235090752,3.09104245335832,0.0026716010832829
"9125",80,"idea",2,2314,0.000864304235090752,0.526093095896779,0.000454704490835591
"9126",80,"if",2,2314,0.000864304235090752,0.269663566949103,0.000233071362963788
"9127",80,"ignore",2,2314,0.000864304235090752,3.09104245335832,0.0026716010832829
"9128",80,"individual",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9129",80,"it'd",2,2314,0.000864304235090752,3.31418600467253,0.00286446499971696
"9130",80,"last",2,2314,0.000864304235090752,0.893817876022097,0.000772530575645719
"9131",80,"length",2,2314,0.000864304235090752,0.916290731874155,0.000791953960133237
"9132",80,"longer",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9133",80,"lot",2,2314,0.000864304235090752,2.21557371600442,0.00191492974589837
"9134",80,"made",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9135",80,"mind",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9136",80,"most",2,2314,0.000864304235090752,2.62103882411258,0.00226537495601779
"9137",80,"move",2,2314,0.000864304235090752,1.03691871966277,0.000896213240849412
"9138",80,"much",2,2314,0.000864304235090752,1.145132304303,0.000989742700348317
"9139",80,"multiplying",2,2314,0.000864304235090752,3.09104245335832,0.0026716010832829
"9140",80,"n21",2,2314,0.000864304235090752,1.145132304303,0.000989742700348317
"9141",80,"n22",2,2314,0.000864304235090752,2.13553100833088,0.001845748494668
"9142",80,"nearest",2,2314,0.000864304235090752,1.6094379124341,0.00139104400383241
"9143",80,"needs",2,2314,0.000864304235090752,2.7545702167371,0.00238078670418073
"9144",80,"negative",2,2314,0.000864304235090752,2.21557371600442,0.00191492974589837
"9145",80,"never",2,2314,0.000864304235090752,1.92789164355263,0.00166628491231861
"9146",80,"next",2,2314,0.000864304235090752,0.189620859275566,0.000163890111733419
"9147",80,"nope",2,2314,0.000864304235090752,2.13553100833088,0.001845748494668
"9148",80,"ok",2,2314,0.000864304235090752,0.125769387289033,0.000108703014078681
"9149",80,"one's",2,2314,0.000864304235090752,3.60186807712431,0.00311310983329672
"9150",80,"onward",2,2314,0.000864304235090752,3.60186807712431,0.00311310983329672
"9151",80,"over",2,2314,0.000864304235090752,1.48160454092422,0.00128055707945049
"9152",80,"per",2,2314,0.000864304235090752,1.26649316130727,0.00109463540303135
"9153",80,"points",2,2314,0.000864304235090752,2.06142303617716,0.00178169666048155
"9154",80,"probably",2,2314,0.000864304235090752,1.8672670217362,0.00161388679493189
"9155",80,"problem",2,2314,0.000864304235090752,0.916290731874155,0.000791953960133237
"9156",80,"provide",2,2314,0.000864304235090752,4.00733318523247,0.00346355504341614
"9157",80,"question",2,2314,0.000864304235090752,0.189620859275566,0.000163890111733419
"9158",80,"rather",2,2314,0.000864304235090752,2.7545702167371,0.00238078670418073
"9159",80,"request",2,2314,0.000864304235090752,2.90872089656436,0.00251401978959755
"9160",80,"seem",2,2314,0.000864304235090752,2.39789527279837,0.00207251103958373
"9161",80,"sense",2,2314,0.000864304235090752,1.56498614986327,0.00135262415718519
"9162",80,"shall",2,2314,0.000864304235090752,2.39789527279837,0.00207251103958373
"9163",80,"should",2,2314,0.000864304235090752,0.49578774640145,0.000428511448920873
"9164",80,"sister",2,2314,0.000864304235090752,2.21557371600442,0.00191492974589837
"9165",80,"solve",2,2314,0.000864304235090752,1.52242653544447,0.0013158397021992
"9166",80,"sounds",2,2314,0.000864304235090752,0.49578774640145,0.000428511448920873
"9167",80,"student",2,2314,0.000864304235090752,2.06142303617716,0.00178169666048155
"9168",80,"students",2,2314,0.000864304235090752,0.657429097957866,0.000568218753636877
"9169",80,"supposed",2,2314,0.000864304235090752,1.65595792806899,0.00143125145036214
"9170",80,"take",2,2314,0.000864304235090752,1.08956245314819,0.000941713442651851
"9171",80,"tallest",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9172",80,"there's",2,2314,0.000864304235090752,2.21557371600442,0.00191492974589837
"9173",80,"thinking",2,2314,0.000864304235090752,1.17411984117625,0.00101479675123272
"9174",80,"top",2,2314,0.000864304235090752,2.5032557884562,0.00216357457947813
"9175",80,"total",2,2314,0.000864304235090752,0.573345980747325,0.000495545359332174
"9176",80,"usually",2,2314,0.000864304235090752,3.60186807712431,0.00311310983329672
"9177",80,"value",2,2314,0.000864304235090752,0.382992252256106,0.000331021825631898
"9178",80,"we'll",2,2314,0.000864304235090752,1.6094379124341,0.00139104400383241
"9179",80,"went",2,2314,0.000864304235090752,1.75604138662598,0.00151775400745547
"9180",80,"when",2,2314,0.000864304235090752,1.20397280432594,0.001040598793713
"9181",80,"where",2,2314,0.000864304235090752,1.33318453580594,0.00115227704045457
"9182",80,"wish",2,2314,0.000864304235090752,2.13553100833088,0.001845748494668
"9183",80,"woo",2,2314,0.000864304235090752,4.00733318523247,0.00346355504341614
"9184",80,"working",2,2314,0.000864304235090752,1.08956245314819,0.000941713442651851
"9185",80,"yayyy",2,2314,0.000864304235090752,4.70048036579242,0.00406264508711531
"9186",81,"4",2,141,0.0141843971631206,0.178691788743376,0.00253463530132448
"9187",81,"40",2,141,0.0141843971631206,0.246133069538909,0.00349124921331785
"9188",81,"50",2,141,0.0141843971631206,0.451985123743057,0.00641113650699372
"9189",81,"company",2,141,0.0141843971631206,2.5032557884562,0.0355071743043432
"9190",81,"easy",2,141,0.0141843971631206,1.40464349978809,0.0199240212735899
"9191",81,"even",2,141,0.0141843971631206,0.396415272588246,0.00562291166791839
"9192",81,"go",2,141,0.0141843971631206,0.369747025506085,0.00524463865966078
"9193",81,"hi",2,141,0.0141843971631206,0.48097266061631,0.00682230724278453
"9194",81,"is",2,141,0.0141843971631206,0.0370412716803491,0.000525408108941122
"9195",81,"next",2,141,0.0141843971631206,0.189620859275566,0.00268965757837682
"9196",81,"ok",2,141,0.0141843971631206,0.125769387289033,0.00178396294026998
"9197",81,"one",2,141,0.0141843971631206,0.0953101798043249,0.00135191744403298
"9198",81,"reservation",2,141,0.0141843971631206,2.62103882411258,0.0371778556611713
"9199",81,"ride",2,141,0.0141843971631206,2.5032557884562,0.0355071743043432
"9200",81,"that",2,141,0.0141843971631206,0.105360515657826,0.00149447539940179
"9201",81,"there",2,141,0.0141843971631206,0.318453731118535,0.0045170742002629
"9202",81,"to",2,141,0.0141843971631206,0.0370412716803491,0.000525408108941122
"9203",81,"van",2,141,0.0141843971631206,2.39789527279837,0.0340126989049414
"9204",81,"works",2,141,0.0141843971631206,1.23474446299269,0.0175141058580523
"9205",81,"yours",2,141,0.0141843971631206,1.20397280432594,0.0170776284301551
"9206",82,"1.45",2,1178,0.00169779286926995,1.70474809223843,0.00289430915490395
"9207",82,"10",2,1178,0.00169779286926995,0.211843996060276,0.000359667225908788
"9208",82,"1000",2,1178,0.00169779286926995,1.52242653544447,0.00258476491586498
"9209",82,"11.5",2,1178,0.00169779286926995,4.70048036579242,0.00798044204718577
"9210",82,"12",2,1178,0.00169779286926995,0.369747025506085,0.000627753863338005
"9211",82,"19",2,1178,0.00169779286926995,1.29928298413026,0.00220591338562014
"9212",82,"20",2,1178,0.00169779286926995,0.675128675057267,0.0011462286503519
"9213",82,"28",2,1178,0.00169779286926995,1.99243016469021,0.00338273372612938
"9214",82,"29",2,1178,0.00169779286926995,1.56498614986327,0.00265702232574409
"9215",82,"36",2,1178,0.00169779286926995,0.557345639400884,0.00094625745229352
"9216",82,"55",2,1178,0.00169779286926995,0.916290731874155,0.00155567187075408
"9217",82,"63.5",2,1178,0.00169779286926995,4.70048036579242,0.00798044204718577
